Date,Tweets
2019-02-15 15:22:38,#AirAsia Has felicitated Thalaivar SuperStar @rajinikanth 😎✌️♥️ https://t.co/PRhWXCBz4q
2019-02-15 15:25:23,Travelling on holidays with #chopinairport and #lufthansa . Lecąc na ferie. https://t.co/1cypLZcLY2
2019-02-15 15:28:12,Watercolor improvisation 02 💙 https://t.co/mHGYnjCuhm  #watercolor #watercolorpainting #winsorandnewton #artwork #abstractpainting #abstractart #spectrumnoir #watercolours #indigo… https://t.co/2BYD4dpHrX
2019-02-15 15:29:35,Shameless Spicejet. You will be ashamed at all fronts. #SpiceJet #spicejet https://t.co/H7HXusrjV9
2019-02-15 15:36:18,"Thursday morning. Get your weekend started. Visit my website for The Musician, The Actor and The Drive In at https://t.co/y15aZPjjkS to find that new book to read #booklovers @RockChristopher #bookstoread @WritingReader #Amazon #Orlando #Indigo #fiction #ForYou #readinglist https://t.co/6mVMZYo3Dx"
2019-02-15 15:46:53,#airasia is now trending in #Chennai  https://t.co/MNTs0CgIe3 https://t.co/Ew5UiO3nsc
2019-02-15 15:47:14,@KoreanAir_KE Cargo Boeing 777-200F holding short at the RWY while a @easyJet A320 Taxiing to RWY! 😍📸 #vie #loww #koreanair #boeing #b777 #easyjet #a320 #airbus #koreanaircargo @flughafen_wien https://t.co/pVC9vVdcGh
2019-02-15 15:47:24,#AirAsia honours Indian Superstar #Thalaivar #Rajinikanth  #AirAsia India CEO Sunil Bhaskaran (right) presenting the Kabali livery model aircraft featuring superstar #Rajinikanth.  @AirAsia @rajinikanth https://t.co/7n0MG1RoNB
2019-02-15 15:53:45,"What’s happening @jetairways ? Are you planning to eat up all the customers money instead of tackling your cancellations and reschedules, and avoid issuing refunds? On hold for 47 mins and counting #jetairways #boycottjetairways https://t.co/5UQ8hPhFWQ"
2019-02-15 16:01:03,"Not only is #jetairways indebted to its staff, #india’s aviation authority is now reviewing the carrier’s flight schedule every 15 days to avoid sudden disruptions. https://t.co/753pTh2NRo"
2019-02-15 16:03:53,@_Ushinor @jetairways Yeah I read! Clearly they’re doing this by scamming customers! @jetairways #jetairways
2019-02-15 16:05:14,#rajinified  AirAsia airline presented a limited edition ‘Kabali livery’ model aircraft to @rajinikanth at his residence in Chennai today. AirAsia India CEO Sunil Bhaskaran said. 'AirAsia was honoured to have been part of #Kabali'  #petta #rajinikanth #airasia #thalaivar #rajini https://t.co/F4hW3qkYcl
2019-02-15 16:06:12,#easyjet app shows me as needing to board at CDG. The information panels tell me to board. I run to the gate.  Flight delayed an hour. When will #Easyjet do the de cet thing and accent that the are ALWAYS  late https://t.co/BxeTPMbvX0
2019-02-15 16:06:17,Officially on hold with @jetairways for one hour and nothing. Wth is happening?! #JetAirways #boycottjetairways https://t.co/QJMp8ckHgE
2019-02-15 16:07:48,Not a bad view of the Pyrenees Mountains on the way back this morning 😃👌🏔 #easyjet #mountains #snow https://t.co/ivFRtVljqb
2019-02-15 16:08:59,"@easyJet heaven forbid #Easyjet keep us informed, in case we decide to book via a serious client-focussed company #shouldhavegonetoAirFrance"
2019-02-15 16:14:49,What a view!! EasyJet A319 passing underneath the Sky Bridge at @Gatwick_Airport @easyJet 😍 #avgeek #gatwick #easyjet #aviationphotography https://t.co/feef0sHW93
2019-02-15 16:18:30,SO YOU #ATTEND #CHURCH-That #alone doesn't #Make You A Christian_What are YOU #Doing In Obedience to #Christ's #GO! YOU #NEED TO #START &amp; #WIN #SOULS! JesusChristEmpowersWisdom #Qantas #GoWinx #CanberraHospital #Streetstyle #Sellingtwitter #Prayerwarriors
2019-02-15 16:24:04,How many wraps do we prepare for lunch? 🌶🌯 #lambwrap #lambsheekkebab #indigo #indigosyfood #streetfood #london https://t.co/zQlQZqSta5
2019-02-15 16:30:00,Qatar Airways is taking civil aviation seriously as recently #CEO Akbar Al Baker welcomed a call for a re-evaluation of the regulations that have underpinned the global civil aviation sector since 1944 #QatarAirways https://t.co/WJ7cw8mE7V
2019-02-15 16:30:09,@JacdecNew Seems to be happening all over Europe this week. #KLM #AirFrance #airmauritius
2019-02-15 16:30:39,@TheSanjivKapoor #thankyou for the #retweet you have a good airline  with the #JRD #Airindia written all over it #interesting #congratulations
2019-02-15 16:54:30,"I would like to say million thank you to whole set of crews AK 306 to Lombok today 15/2/19 at 4:55pm for very genuine &amp; pleasant hospitality from you guys, 3 hours in flight was wonderful from depart till arrived #airasia #AirAsiaSupport"
2019-02-15 16:58:42,#airindia can you serve us our food? Been sitting in the flight which hasn't moved since the last 121minutes AI 101 Bombay to Delhi Make India Fool Again?
2019-02-15 17:05:32,Indigo Packaged Goodness Brewers Yeast Recall [Canada] https://t.co/LZJWwGWZ3w #indigo
2019-02-15 17:06:09,$EZJ #easyJet PLC EasyJet PLC – Proxinvest Corporate Governance Rating ® : A: Proxinvest Corporate Governance Rating ® helps investors integrate governance into their investment decision and identify governance risks and opportunities within their… https://t.co/8QYvugMEVk https://t.co/0wClo5jyDI
2019-02-15 17:06:29,Check checked-in. #vakantie #bijzonderereis #neefneef #china #lufthansa #beijing #peking @ Amersfoort https://t.co/Y6krIrvSKp
2019-02-15 17:11:26,🌞 Sunny Paradise 🏔 #zermatt #switzerland #sun #paradise #relax #smile #blue #sky #holiday #travel #mountains #snow #matterhorn #gentleman #men #view #ceo #lifecoach #entrepreneur #mensfashion #menwithclass #menwithstyle #luxury #life #style #elegant #casual #grateful #indigo https://t.co/x8fwpMCHr9
2019-02-15 17:12:03,"@airindiain flight AI 774 BOM to CCU delayed by 3 hours without any reason. No ground staff to inform any reason .Some saying cabin crew not arriving, some saying plane. Passengers getting agiated for such pathetic  service. Now that's why Maharaja has lost its crown. #AirIndia"
2019-02-15 17:12:03,An airline is suing a customer who skipped a leg of his flight to save money https://t.co/jMNthF1gUg #lufthansa https://t.co/i4FCElnUZe
2019-02-15 17:12:16,How to prepare #Indigo #dye in Dictionarium Polygraphicum 1735 https://t.co/LeMML05IzM #historyofpigments #historyofdyes #historyofcolour #coloriasto
2019-02-15 17:13:04,Daybreak - #digitalart #watercolor #mountains #landscape #natureart #blue #teal #indigo #gold #copper #birds #snow #peaks #abstract #contemporary #organicart #clouds #sun #fog #wanderlust #art #color #colorlove 🌄 - https://t.co/31BrhJEfIo https://t.co/MVHkLXrU9Z
2019-02-15 17:13:37,"JPPL stake sale put on backburner, says #JetAirways https://t.co/e2LDiZ1CLq https://t.co/vncNPNEclf"
2019-02-15 17:17:39,#spicejet poor https://t.co/ySQ8juWWRg
2019-02-15 17:20:00,#JETAIRWAYS - WEEKLY || JETAIRWAYS MIGHT CROSS 245 ON THE UP SIDE - TradingView - https://t.co/vjGiFy7Ygs
2019-02-15 17:21:00,Being a regular flyer #SpiceJet #SG679 is  delayed as usual and wastes our time.. #pathetic @flyspicejet
2019-02-15 17:22:49,Can't wait! #virginatlantic #virginvoyages https://t.co/Q9lrLJ6fxQ
2019-02-15 17:25:44,Prepared. --- ldfighters | @uievent --- #teamthundercat | #ldfighters | #cagewarriors | #cw102 | #o2london | #indigo | #mma | #london | #exmouth | #exeter | #devon | #⚡🦁 https://t.co/BvBMzBUtz8
2019-02-15 17:32:28,"Flight AI774 is yet to take off from Mumbai for Kolkata. Delayed over 2 hours. Unique problem: no crew. At this moment, as angry passengers surround the lone #AirIndia representative, it's actually quite entertaining."
2019-02-15 17:33:10,Etihad Airways Restructures Aircraft Orders #EtihadAirways https://t.co/6OwZDFNeQx https://t.co/Cr9cKWYxuz
2019-02-15 17:36:18,God I hope they get the Blue the right shade ? We don't want a repeat of the #Lufthansa colour / shade debarcle 😀 https://t.co/VrintquGVW
2019-02-15 17:41:07,#JetAirways  never been fan of Volume analysis !!   but look whats cooking a pump and dump story !! https://t.co/0kIgKtiDgR
2019-02-15 17:48:13,The Chariot to the mountains awaits. #lufthansa #birminghamairport #wildschonau https://t.co/EHe0FKRnzv
2019-02-15 17:55:57,"#Indigo flight cancellations: 'Mismatch' in pilot arrival led to crisis, says airline COO https://t.co/H63v1pXsaW https://t.co/2ZA45Ow2UU"
2019-02-15 17:56:12,Pushing just over a year in these 17’ Heritage cuts.   Slow fades the game play. Denims all day and every dang day!   Let’s give em a soak!! .... #rawdenim #selvage #indigo #fadefriday… https://t.co/uUJMCMNRKJ
2019-02-15 17:57:05,@Darryl__J Probably this is the reason #AirIndia is not the preferred airline @airindiain
2019-02-15 18:00:30,Easyjet 7 Nights Flight+Hotel Beach Deals👉 {https://t.co/UWOmceuF5Q} from #London Luton Airport #londonislovinit #england #wales #ireland #scotland #easyjet #7nights #flight #hotel #beachdeals #lutonairport #london https://t.co/MQVWFD9xII
2019-02-15 18:15:15,Easyjet 7 Nights Flight+Hotel Beach Deals👉 {https://t.co/UAXFFq5ppJ} from Manchester Airport||#londonislovinit #england #wales #ireland #scotland #easyjet #7nights #flight #hotel #beachdeals #manchesterairport #london https://t.co/LxIIP7Rahc
2019-02-15 18:17:20,#Iberia worst seats of all #airlines #award ?? @Iberia_en
2019-02-15 18:25:06,Govt owns majority stake in SBI. And soon SBI may have majority stake in #JetAirways.   So will it become a #government owned #airline ? Like Air India !  What does #corporate #law say ?
2019-02-15 18:30:27,#Easyjet Flight+Hotel Holidays Sale More Info👉 {https://t.co/848gWRWCZN} ||#holidaydeals #summerholidays #london #England #Wales #scotland #ireland #majorca #algarve #crete #CostaDelSol #tenerife #costablanca #flight #hotel #discountcodes https://t.co/nt6GC5bigN
2019-02-15 18:37:28,@Lufthansa_India So much hype about efficiency of #lufthansa who failed to retrieve my laptop from flt LH-757 at Frankfurt despite informing your Cabin Found Property desk within minutes of alighting on 23rd Sept.18. Even responses to several emails have at best been tad. Thats @lufthansa ?
2019-02-15 18:45:18,All shades of blues ♥️ #skemo #indigo #trends #comfychic #staygolden #beadedsandals #strawbags #miami #bali #tulum #ibiza #mykonos https://t.co/GZqnRxCqoE
2019-02-15 18:45:26,Easyjet 7 Nights Flight+Hotel Beach Deals👉 {https://t.co/rQiXtCewug} from Belfast Airport||#londonislovinit #england #wales #ireland #scotland #easyjet #7nights #flight #hotel #beachdeals #london #belfastairport https://t.co/6uHZUVNEag
2019-02-15 18:55:11,#AirAsia honours Superstar #Rajnikanth https://t.co/6680MhCJlX
2019-02-15 19:00:05,Enjoying wifi connection on board and plenty of meals 😋 #QatarAirways
2019-02-15 19:00:34,Easyjet 7 Nights Flight+Hotel Beach Deals {https://t.co/ecMU6E9jlI} from Edinburgh Airport||#londonislovinit #england #wales #ireland #scotland #easyjet #7nights #flight #hotel #beachdeals #edinburghairport #london https://t.co/digz0W6djG
2019-02-15 19:01:22,From Europe to Africa. @flyethiopian  #Lufthansa https://t.co/rCnKsTwb1R
2019-02-15 19:04:11,"Well, by several, seems I meant 2. Only ate twice on #QatarAirways #B777 #QSuite #LAX to #DOH But nice #Breakfast https://t.co/QkuQsLF3kq #avgeek #travel #LuxuryTravel #Aviation #Qatar #Doha #inflightfeed #inflightcatering #inflightmeal #planefood #airplanemeal #patstravelreviews https://t.co/AwgPIlutuM"
2019-02-15 19:06:37,New low for @jetairways. Crew on #9W483 refused to hang my jacket in a closet as I was in economy. No #food #blanket and now this; do I need to dress up for #JetAirways. Can @TheOfficialSBI give them some money to buy a few hangers? @airvistara can you help corporate travellers?
2019-02-15 19:15:05,Easyjet 7 Nights Flight+Hotel Beach Deals👉 {https://t.co/MpF0b5WvGq} from Bristol Airport||#londonislovinit #england #wales #ireland #scotland #easyjet #7nights #bristolairport #flight #hotel #beachdeals https://t.co/4LxXYzMuhk
2019-02-15 19:16:26,"Playing with #naturaldyes these days - thanks for the inspo, blueheronfarmvt ! #indigo #coffee #turmeric and I got green by overdyeing indigo over turmeric - still steeping other coffee… https://t.co/TpLpg6nRBX"
2019-02-15 19:55:42,#JetAirways has revealed that four of its #aircraft have been grounded after it failed to pay their lease #rentals. #AviationReport #News https://t.co/4Sj9UBMdET
2019-02-15 20:10:00,"Effective April 05, 2019 @airindiain express will start additional flight on Friday on Kannur-Doha sector bringing the total operations to 5 per week. #AirIndia #AirIndiaExpress #avgeek @IndEmbDoha @GulfTimes_QATAR @Qatar_Tribune @qatarday @qatarliving @MarhabaQatar @DOHA_Insight https://t.co/VtQO2Dq16k"
2019-02-15 20:10:54,@SirThomasWynne @rodp48 People wonder why the Border security budget is in the BILLIONS&lt;&lt;&lt;the leprechaun #Qantas and Joyce wont do freebees
2019-02-15 20:19:04,"With both archrivals #Ryanair and #Lufthansa expressing interest in #Condor, the likelihood of a high price have increased. UBS did a study about the deleveraging prospects of #ThomasCook, which are most likely significant #TCGLN #HighYield #Repricing https://t.co/0eyZ3DWQel"
2019-02-15 20:34:35,I focused on you &amp; got my mind right 💫 onlyiconclothing  • https://t.co/Nrv2TzW6Lx 💻 • #xxl #xxlmagazine #JordonEdward #lakersnation #indigo #zoned #cali #Lakers #pop #randb #liveinthemoment… https://t.co/1ajS15La2a
2019-02-15 20:45:58,I focused on you &amp; got my mind right 💫 Happy Birthday Baby ❤️_erikalynnmua • https://t.co/Nrv2TzW6Lx 💻 • #xxl #xxlmagazine #JordonEdward #lakersnation #indigo #zoned #cali #Lakers #pop… https://t.co/yXPswZZwAp
2019-02-15 20:49:29,Had the worst experience flying first class with LH754 ( #united Ticket). Looks like ur bursars need a refresher on customer empathy &amp; more importantly learn to respect customers irrespective of race or nationality and please don’t discriminate! #lufthansa #United #Discrimination
2019-02-15 20:59:36,Japan Airlines' First A350 XWB Takes Shape in the Final Assembly Line #JapanAirlines https://t.co/IhtkIYdkLZ https://t.co/kAjobP1j2U
2019-02-15 20:59:44,indianwedding #indianfood #mysticmessenger #mydubai #indianfashionblogger #instagramers #facebook #bang #banglorediaries #bangladesh #qatarairways #qatar🇶🇦 #dohaqatar #dohanightlife #fashion #fashionblogger #fashiondesigner https://t.co/f9cXZcuz22
2019-02-15 21:07:00,Read the first airports apart from London Heathrow that I think could receive British Airway's and Virgin Atlantic's new A350-1000  #BritishAirways #VirginAtlantic #Airbus #Aviation #Avgeek  https://t.co/aeB2oP7DDJ https://t.co/cjPzfZhaJX
2019-02-15 21:32:11,Pune to Delhi #SpiceJet delayed. This is the worst decision to take early morning spicejet flight. They are the worst airlines.
2019-02-15 21:54:41,"Why does #easyjet allow people to order so many alcoholic drinks on their planes?? Its not a pub, its transport. Drunk group of 50 year olds should know better with families on board. #Bristol to #Barcelona #drunk #badflight"
2019-02-15 21:55:53,"Test flight Photo: John Heggblom Aircraft: Boeing 737-130 Airport: Tucson Int'l (TUS/KTUS) MSN: 19032 LN: 119 Reg: D-ABEV Engines: PW JT8D-7A Date: Dec.31.1968 Status: Scrapped in 2000s as ""N77215"" Continental Airlines Delivery: Jan.14.1969 Age: 42 Years #lufthansa #boeing737 https://t.co/QcxaJ5nrzo"
2019-02-15 21:59:24,#Iberia Plus #Airbus #A340 #BusinessClass #Oneworld #Avios Privilege https://t.co/Gt31tHUiw0 via @youtube
2019-02-15 22:07:32,Qatari 1 (A7-ANB - A35K) of @qatarairways on final for 27R @HeathrowAirport from Doha  15-02-2019  #qatarairways #airbus #airbusa350 #a350 #heathrowairport #lhr #avgeek #aviation https://t.co/4mFpgyJ7tF
